id,album,score,artists,year,track count,duration,# artists mean,danceability mean,energy mean,speechiness mean,acousticness mean,instrumentalness mean,liveness mean,valence mean,duration_ms mean,duration mean,end_of_fade_in mean,start_of_fade_out mean,loudness mean,tempo mean,tempo_confidence mean,time_signature mean,time_signature_confidence mean,key mean,key_confidence mean,mode mean,mode_confidence mean,# artists std,danceability std,energy std,speechiness std,acousticness std,instrumentalness std,liveness std,valence std,duration_ms std,duration std,end_of_fade_in std,start_of_fade_out std,loudness std,tempo std,tempo_confidence std,time_signature std,time_signature_confidence std,key std,key_confidence std,mode std,mode_confidence std,# artists 50%,danceability 50%,energy 50%,speechiness 50%,acousticness 50%,instrumentalness 50%,liveness 50%,valence 50%,duration_ms 50%,duration 50%,end_of_fade_in 50%,start_of_fade_out 50%,loudness 50%,tempo 50%,tempo_confidence 50%,time_signature 50%,time_signature_confidence 50%,key 50%,key_confidence 50%,mode 50%,mode_confidence 50%
6PWXKiakqhI17mTYM4y6oY,A Brief Inquiry Into Online Relationships,6,The 1975,2018,15,3513.4941000000003,1.0,0.4682666666666667,0.5132666666666666,0.06986,0.40003084666666666,0.018795468666666666,0.1258266666666667,0.2808,234233.06666666668,234.23294,1.130998666666667,223.63331933333336,-8.745066666666666,122.84246666666668,0.2828,3.6666666666666665,0.8341333333333334,4.8,0.5661333333333334,1.0,0.5801999999999999,0.0,0.13782103647570676,0.24759138764927838,0.07633386067607408,0.3804490319343651,0.06330710482226426,0.11005965568510476,0.24519095765196097,55948.92517091774,55.948774874973545,1.4173957475387573,54.95487222898354,3.829385990817153,32.14655516729296,0.25433729011463724,0.4879500364742666,0.2656917834813937,3.2115861679683633,0.23608226976043348,0.0,0.16245447714008115,1.0,0.445,0.473,0.0356,0.349,0.000332,0.0957,0.173,231992.0,231.9917,0.20336,222.76064,-7.136,121.227,0.198,4.0,0.989,4.0,0.507,1.0,0.57
66at85wgO2pu5CccvqUF6i,Some Rap Songs,8,Earl Sweatshirt,2018,15,1487.14667,1.2666666666666666,0.4159333333333333,0.7425333333333334,0.24175333333333335,0.29425599999999996,0.03890742266666667,0.4706666666666666,0.5894,99143.13333333333,99.14311133333334,0.15828,98.71608133333332,-4.076866666666666,103.02786666666664,0.18180000000000004,3.6,0.6194666666666665,5.666666666666667,0.3837999999999999,0.6,0.3887333333333333,0.5936168397046636,0.09578805969927766,0.1314674683642126,0.10268775741932203,0.27560302216360816,0.0938330287226255,0.17701842788117797,0.15326904449366155,28649.772663936412,28.64966535153842,0.5893660306876969,28.910899428149897,1.7611335581164222,38.67453047247849,0.15784268841385807,1.1212238211627763,0.3359929562753759,4.466808810815721,0.20192473845470246,0.50709255283711,0.14006501891553624,1.0,0.396,0.731,0.26,0.348,1.68e-05,0.496,0.574,94987.0,94.98667,0.0,94.54667,-4.238,92.175,0.176,4.0,0.577,7.0,0.443,1.0,0.379
1auZUryryMMpmnnApcKKmz,Kai Whiston Bitch,7,Kai Whiston,2018,11,2420.57144,1.0909090909090908,0.5857272727272728,0.8030909090909092,0.22144545454545456,0.07627272727272726,0.10841218181818184,0.26875454545454547,0.3862727272727273,220051.9090909091,220.05194909090912,0.5050509090909091,215.7327009090909,-6.476636363636363,140.285,0.37127272727272725,4.0,0.8909090909090908,5.090909090909091,0.39581818181818185,0.5454545454545454,0.44927272727272727,0.30151134457776363,0.1195860283721229,0.08226597661907933,0.1681559833228444,0.06560129710469284,0.09518646246690564,0.24212688972369986,0.11863312430269289,79825.29844160251,79.82533339317017,1.1307858793817205,81.0704038752665,1.7638667337827578,15.069069486866134,0.2666518670135617,0.0,0.15843071327583835,3.780331875762906,0.2372449443852569,0.5222329678670935,0.196280457972306,1.0,0.564,0.814,0.18,0.0688,0.128,0.195,0.441,222429.0,222.42857,0.0,218.09923,-6.4,139.937,0.375,4.0,0.942,6.0,0.415,1.0,0.474
2oI6gtIXrvNiL2VEMmj5kY,DiCaprio 2,8,JID,2018,14,3014.2996599999997,1.5,0.7004285714285714,0.6621428571428573,0.33821428571428575,0.18996928571428567,0.00024233785714285717,0.3061857142857143,0.43808571428571424,215307.14285714287,215.30711857142856,0.26002928571428574,207.9795435714286,-7.115571428571428,104.7787857142857,0.3157142857142858,4.0,0.8795,6.285714285714286,0.3957857142857143,0.6428571428571429,0.43942857142857145,0.7595545253127499,0.09912673650488998,0.12551423893656122,0.17990688983746292,0.20393529548757466,0.0007561463571616947,0.26783244146909596,0.19889474161414689,56155.132453775754,56.155249874804824,0.8422456936663141,52.68164899809692,3.1651676760611616,26.104925321239143,0.23188074805529094,0.3922322702763681,0.11829022327765265,3.6464644927248773,0.17635199877667243,0.4972451580988469,0.12427866596156725,1.0,0.7244999999999999,0.638,0.269,0.09595000000000001,0.0,0.2295,0.439,224032.5,224.032285,0.0,220.32544000000001,-6.9030000000000005,97.869,0.28800000000000003,4.0,0.886,7.0,0.3765,1.0,0.40049999999999997
6C6Eubl8vd6b6dqad6Dj0K,Lower East Suite Part Three,7,Onyx Collective,2018,10,2097.58538,1.0,0.376,0.4742,0.042859999999999995,0.6235999999999999,0.39948939999999994,0.25529999999999997,0.4270599999999999,209758.7,209.758538,1.3366529999999999,203.05908400000004,-12.3021,113.40030000000002,0.187,3.7,0.5287,5.9,0.46769999999999995,0.6,0.44089999999999996,0.0,0.2068622730224146,0.17958025132699493,0.0052491692464406,0.25537910816840304,0.38576023004284815,0.1582698469211506,0.21370798456460785,66599.59102819042,66.59962741834585,2.5576002383182472,65.15449901227291,1.4667931346989596,31.657860782820507,0.22895268798014434,0.48304589153964794,0.34120702415591236,2.7264140062238043,0.2095110975581007,0.5163977794943223,0.15047439797003487,1.0,0.322,0.4785,0.042899999999999994,0.655,0.357,0.191,0.45999999999999996,215621.0,215.62089,0.14057,206.46894500000002,-11.706,112.9975,0.0895,4.0,0.5660000000000001,6.0,0.492,1.0,0.46399999999999997
4f8pX9Vjs9uU5aKjqDNcDO,DUMMY BOY,4,6ix9ine,2018,13,2066.73714,2.076923076923077,0.7720000000000001,0.7125384615384616,0.18810769230769228,0.1225953846153846,1.163076923076923e-06,0.1366692307692308,0.5407692307692308,158979.6923076923,158.97978,0.1286992307692308,151.48564307692308,-5.641692307692309,115.83830769230771,0.5405384615384615,3.923076923076923,0.8863076923076922,3.6153846153846154,0.5596153846153846,0.38461538461538464,0.5206923076923076,0.49354811679282456,0.07748333154083314,0.13243968148092636,0.11403162910305822,0.17685806251602745,2.9789494362257543e-06,0.06783948438059977,0.17809555199674595,31194.11951897509,31.194156167954496,0.07941493693060712,31.263827371171136,1.825772730682153,24.913849600120727,0.27789524866533655,0.2773500981126146,0.23046452533068387,3.355057414771058,0.25001384577043545,0.5063696835418334,0.22818208541111218,2.0,0.761,0.715,0.17,0.0834,0.0,0.115,0.537,154565.0,154.56522,0.12172,142.68661,-5.867,102.063,0.567,4.0,1.0,3.0,0.528,0.0,0.535
05qQ4Sl7LjxDhZFB1ChVvH,Music Inspired by Illumination & Dr. Seuss' The Grinch,3,"Tyler, The Creator",2018,6,620.40001,1.6666666666666667,0.6123333333333333,0.4283333333333334,0.07545,0.2670633333333333,0.23728288333333333,0.1368,0.40599999999999997,103400.0,103.40000166666665,0.19761000000000004,97.54315999999999,-9.528666666666668,114.92816666666668,0.2658333333333333,3.6666666666666665,0.9638333333333332,5.0,0.074,0.6666666666666666,0.25100000000000006,0.816496580927726,0.10740142767517884,0.11537186254311174,0.06682334173026667,0.3629094411374092,0.3306827207851684,0.1053728048407178,0.2392137119815668,33191.755711320846,33.19174587782054,0.1083934695449869,32.70641244439934,0.9767944853789193,35.09680797688968,0.1263636287333767,0.5163977794943222,0.06624323864868525,3.847076812334269,0.08791131895268094,0.5163977794943223,0.0796190931875012,1.5,0.5814999999999999,0.41700000000000004,0.04335,0.10515000000000001,0.0513,0.0886,0.34450000000000003,99633.0,99.63333,0.183195,91.901675,-9.568999999999999,111.1565,0.253,4.0,0.9944999999999999,4.0,0.0605,1.0,0.2415
5OZgDtx180ZZPMpm36J2zC,Simulation Theory (Super Deluxe),5,Muse,2018,21,4744.53334,1.0476190476190477,0.5191428571428571,0.7229999999999999,0.05958571428571429,0.2600100476190476,0.06065989333333334,0.2150142857142857,0.39336666666666664,225930.2380952381,225.93015904761904,0.9737404761904761,218.41404047619042,-5.977904761904762,121.95119047619052,0.3915714285714286,4.0,0.8802380952380954,4.523809523809524,0.5636190476190477,0.5714285714285714,0.5353333333333333,0.21821789023599242,0.1564328244692544,0.20966115520048056,0.04013845146133922,0.35283031088761013,0.1922376229384169,0.21356295391690547,0.2652216607544213,29052.538749487558,29.052584131500407,1.6606857290784316,26.64967863393731,3.0200038394803723,26.522148950677146,0.2930951332636848,0.0,0.1595026346998396,3.627933952252268,0.29116103382672553,0.50709255283711,0.24867113490176807,1.0,0.522,0.81,0.049,0.0536,0.00289,0.12,0.378,228147.0,228.14667,0.23841,222.29044,-4.88,127.059,0.285,4.0,0.989,4.0,0.577,1.0,0.534
6qRbGZqJ3aQY8N8bcHc1ug,A Love Letter To You 3,7,Trippie Redd,2018,16,2626.78558,1.5625,0.67625,0.585125,0.10103749999999999,0.13930875,0.0003096875,0.1472125,0.29243749999999996,164174.125,164.17409875,0.55147375,158.4425575,-7.203437499999999,126.23893749999999,0.52575,4.0,0.9293750000000001,5.5625,0.4532500000000001,0.5,0.4305625,0.7274384280931732,0.11531897791199272,0.1341451328474748,0.10848311619786741,0.18010022909017448,0.001224102300123101,0.08179683673590317,0.152526268229443,33922.50550273864,33.922602052543645,2.205895000000001,34.74735937879568,2.354273984869504,27.378134369039223,0.23525149663002498,0.0,0.12437195557412987,2.8975564417856186,0.27749462457256113,0.5163977794943222,0.1469244562124813,1.0,0.6745000000000001,0.5694999999999999,0.0625,0.0719,0.0,0.125,0.255,171270.5,171.270375,0.0,162.205895,-6.858499999999999,132.89800000000002,0.4475,4.0,0.9944999999999999,6.0,0.42200000000000004,0.5,0.4425
5SEBhuhm9MbbRg3YOOuaCR,The Sunset Tapes: A Cool Tape Story,2,Jaden,2018,11,2205.8933500000003,1.0,0.5571818181818181,0.5258181818181819,0.16354545454545458,0.4921454545454546,0.14553056363636363,0.1602,0.42045454545454547,200535.72727272726,200.53575909090912,0.27485181818181814,191.61951,-10.191636363636364,136.11972727272726,0.2365454545454546,4.0,0.8794545454545454,5.363636363636363,0.34854545454545455,0.45454545454545453,0.4229090909090909,0.0,0.20926386127653204,0.17725959391909832,0.10182538351154259,0.2922205207155595,0.29806349212886596,0.07647934361643018,0.1034759524105612,93494.16790376918,93.49413452156348,0.1612603028533794,89.90517386775545,4.001303169536826,38.54290049306333,0.21086031567668848,0.4472135954999579,0.2790072986989278,3.640679257301507,0.24528691919316187,0.5222329678670934,0.24154728503771453,1.0,0.668,0.575,0.165,0.524,0.000226,0.141,0.411,173827.0,173.82668,0.31356,165.43057,-9.523,144.96,0.149,4.0,1.0,6.0,0.442,0.0,0.527
3rqqwtJE89WoWvMyPTvbZc,Oxnard,8,Anderson .Paak,2018,14,3386.6666600000003,1.8571428571428572,0.6905714285714286,0.7098571428571431,0.21216428571428572,0.05492071428571428,3.0104285714285715e-05,0.2123785714285714,0.545,241904.7857142857,241.90476142857145,0.6011728571428571,236.16027714285715,-7.5125714285714285,94.35728571428571,0.30814285714285716,4.0,0.9727142857142858,3.5714285714285716,0.49178571428571427,0.5714285714285714,0.5082142857142856,0.6629935441317958,0.11754325834524744,0.12811044342396805,0.11584213134954138,0.05440952680498937,6.260076390714608e-05,0.16931930772074688,0.21719718088551562,56121.5278866779,56.1215507501375,1.1001110077584029,53.47411120357479,1.3301025821796149,8.603463018580825,0.24784264770611616,0.0,0.05002680600119619,3.2037066444567404,0.25396068095775665,0.5135525910130955,0.14627486169822607,2.0,0.717,0.6785000000000001,0.1735,0.04125,0.0,0.14350000000000002,0.5575,244006.5,244.006665,0.0,240.539275,-7.3995,92.44,0.28800000000000003,4.0,1.0,2.0,0.48650000000000004,1.0,0.5445
1RpE0cvRLrWxtaGeUjWqgV,White Bronco,5,Action Bronson,2018,11,1590.47985,1.3636363636363635,0.5492727272727272,0.7566363636363636,0.30507272727272733,0.3765818181818182,5.790909090909091e-07,0.3747909090909091,0.6403636363636364,144589.18181818182,144.58907727272728,0.25804636363636363,139.45276818181816,-6.474727272727272,120.09145454545454,0.28345454545454546,3.909090909090909,0.7005454545454546,7.7272727272727275,0.33781818181818185,0.18181818181818182,0.44581818181818184,0.504524979109513,0.14317967097957093,0.12823671293921465,0.10261451253023707,0.1732644326928168,1.9206272649603538e-06,0.19904617783090162,0.2312229541923867,25926.68642082201,25.926577635571604,0.7568431692533497,23.448148717810888,1.6091157255405275,29.77376120467025,0.23531398753000793,0.30151134457776363,0.2632414722783489,2.6866674186027972,0.20100239709108852,0.4045199174779452,0.1290285380695435,1.0,0.565,0.763,0.341,0.414,0.0,0.386,0.661,151050.0,151.0499,0.0,146.1522,-6.352,136.183,0.205,4.0,0.714,7.0,0.373,0.0,0.511
52JymrguPgkmmwLaWIusst,"Come Over When You're Sober, Pt. 2",4,Lil Peep,2018,13,2688.53334,1.1538461538461537,0.5496153846153846,0.6377692307692308,0.06084615384615385,0.09805384615384617,0.03308741923076924,0.18343846153846155,0.2703846153846154,206810.23076923078,206.8102569230769,0.8061153846153846,198.43055153846154,-7.055384615384617,121.15615384615384,0.45707692307692305,3.923076923076923,0.8097692307692308,4.076923076923077,0.4693846153846154,0.46153846153846156,0.4942307692307692,0.3755338080994054,0.10213189059702692,0.12559070682588597,0.06800049773573492,0.12706792550564322,0.08983753106671123,0.17547382301671827,0.1199524478432589,29162.409225902007,29.162390136237796,2.594893664583116,28.12814503357561,1.477699142725019,28.020464330693958,0.2333171880861122,0.2773500981126146,0.2330919539030873,4.030333701269628,0.18210690013539596,0.5188745216627708,0.17531692913414162,1.0,0.546,0.619,0.0359,0.0459,0.000599,0.107,0.285,201333.0,201.33333,0.0,192.76,-7.057,120.044,0.5,4.0,0.956,4.0,0.482,0.0,0.529
6LPoZxMa5S4lI3VGPmWA4f,Works By Tuli Kupferberg (1923-2010),7,Jeffrey Lewis,2018,15,2927.62668,1.0,0.4392666666666667,0.4336666666666666,0.0433,0.4846600000000001,0.000889934,0.16180666666666668,0.5166666666666667,195175.13333333333,195.17511199999998,0.8726946666666665,186.54988999999998,-13.654733333333333,113.69760000000001,0.41766666666666663,4.0,0.8392,4.333333333333333,0.6426666666666667,0.8666666666666667,0.6331333333333333,0.0,0.10280527131195077,0.17627683855096735,0.02532446586659966,0.29916621228245105,0.0022538189976025764,0.09303971860498741,0.21956276898374535,62940.06872058833,62.94005314603937,1.3536930364317494,63.04816205511364,1.8672843331834554,28.293903600801155,0.2921520315243581,0.0,0.23705068776830948,3.5186577527449847,0.3205748556815367,0.35186577527449836,0.1902516629049408,1.0,0.467,0.409,0.0357,0.588,1.07e-06,0.125,0.522,172640.0,172.64,0.27846,164.25797,-13.718,110.226,0.495,4.0,0.953,4.0,0.713,1.0,0.612
1OCE83C2l4g7kRxTrkSfND,This Is My Dinner,6,Sun Kil Moon,2018,10,5374.53343,1.0,0.5344,0.2958,0.10672,0.8870000000000001,0.320894,0.1286,0.2831,537453.4,537.453343,0.222173,527.776822,-14.059300000000002,121.4938,0.322,3.9,0.8564999999999999,4.1,0.6150000000000001,0.8,0.5715,0.0,0.09076857018447153,0.0892920302527984,0.10320370148400686,0.0850241795674096,0.2978627370749449,0.026449952740978572,0.14392085016116016,249579.2697272752,249.5792943675372,0.1775314156893553,246.76157621563715,1.3755761661532557,19.251485782776466,0.16253820063808588,0.31622776601683794,0.179141316036003,4.1486276177925525,0.17220594905196768,0.42163702135578396,0.11016275837747226,1.0,0.543,0.27849999999999997,0.057749999999999996,0.9105000000000001,0.2685,0.1195,0.257,578553.5,578.55335,0.17643999999999999,568.69443,-13.825,124.5075,0.2945,4.0,0.919,2.0,0.6205,1.0,0.576
3IO8IPjwXuzPJnoaqkwYrj,NOT ALL HEROES WEAR CAPES (Deluxe),6,Metro Boomin,2018,26,5250.46662,1.8461538461538463,0.7060769230769229,0.37194615384615387,0.16016538461538465,0.33579538461538466,0.41534987692307695,0.16221153846153843,0.3144538461538462,201941.07692307694,201.94102384615385,0.036162307692307695,196.23751884615388,-10.989269230769228,120.00238461538461,0.4013461538461539,3.9615384615384617,0.9633846153846155,5.346153846153846,0.4325,0.3076923076923077,0.4745384615384615,1.0076629473115575,0.14439222224951676,0.17004337148097065,0.1263041850211075,0.251298253750093,0.4452494289806425,0.08173836468598121,0.1982673331252917,45849.62461606252,45.84966876779967,0.12775074410140058,44.210959070879184,2.870869506720113,33.44118304017,0.289950746480528,0.3441824203261092,0.08628931656842667,3.565863796527373,0.26757327968240774,0.4706787243316416,0.18022502174098484,1.5,0.7224999999999999,0.3915,0.111,0.3295,0.109685,0.128,0.2685,208293.0,208.29333,0.0,207.69025,-10.495000000000001,119.0675,0.283,4.0,0.9975,5.5,0.4545,0.0,0.494
